route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515830__MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,209:111,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515831__MCOB-DO:111:6:Sunday:1:25SEP:41030:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41030:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515832__MCOB-DO:111:6:Sunday:1:25SEP:41031:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41031:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515833__MCOB-DO:111:6:Sunday:1:25SEP:41016:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41016:1234567,109:97,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515834__MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,209:112,1,1,S
220,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515835__MCOB-DO:111:6:Sunday:1:25SEP:31001:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25SEP:31001:1234567,220:50,1,1,E
220,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515836__MCOB-DO:111:6:Sunday:1:25SEP:31002:1234567,"Arlington",1,MCOB-DO:111:6:Sunday:1:25SEP:31002:1234567,220:50,1,1,E
240,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515837__MCOB-DO:111:6:Sunday:1:25SEP:31001:1234567,"Stanwood",0,MCOB-DO:111:6:Sunday:1:25SEP:31001:1234567,240:68,1,1,W
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515838__MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41028:1234567,109:98,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515839__MCOB-DO:111:6:Sunday:1:25SEP:41030:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41030:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515840__MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515841__MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,209:112,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515842__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515843__MCOB-DO:111:6:Sunday:1:25SEP:41046:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41046:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515844__MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515845__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515846__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,109:98,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515847__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,209:111,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515848__MCOB-DO:111:6:Sunday:1:25SEP:41035:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41035:1234567,109:97,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515849__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,209:112,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515850__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,109:97,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515851__MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515852__MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515853__MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515854__MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,209:111,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515855__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515856__MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41042:1234567,109:98,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515857__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,209:111,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515858__MCOB-DO:111:6:Sunday:1:25SEP:41045:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41045:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515859__MCOB-DO:111:6:Sunday:1:25SEP:41016:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41016:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515860__MCOB-DO:111:6:Sunday:1:25SEP:41029:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41029:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515861__MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515862__MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515863__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,109:97,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515864__MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515865__MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41041:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515866__MCOB-DO:111:6:Sunday:1:25SEP:41029:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41029:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515867__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,209:112,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515868__MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515869__MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,209:112,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515870__MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515871__MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25SEP:41032:1234567,109:98,1,1,S
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515872__MCOB-DO:111:6:Sunday:1:25SEP:41024:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41024:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515873__MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41033:1234567,109:97,1,1,N
109,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515874__MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,"Lake Stevens",1,MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,109:97,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515875__MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515876__MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41043:1234567,209:112,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515877__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:117,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515878__MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41044:1234567,209:111,1,1,N
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515879__MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,"Lake Stevens",0,MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,209:112,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515880__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:117,1,1,S
209,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515881__MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25SEP:41003:1234567,209:111,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515882__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515883__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515884__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515885__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515886__MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515887__MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515888__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515889__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515890__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515891__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515892__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515893__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515894__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515895__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515896__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515897__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515898__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515899__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515900__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515901__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515902__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515903__MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515904__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515905__MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515906__MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515907__MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515908__MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515909__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515910__MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515911__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515912__MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67004:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515913__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515914__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515915__MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515916__MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515917__MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515918__MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515919__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515920__MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515921__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515922__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515923__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515924__MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515925__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515926__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515927__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515928__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515929__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515930__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515931__MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515932__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515933__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515934__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515935__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515936__MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67010:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515937__MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67006:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515938__MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515939__MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515940__MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67008:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515941__MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67012:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515942__MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67019:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515943__MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67002:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515944__MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67013:1234567,701:117,1,1,S
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515945__MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67022:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515946__MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,"Everett Station",1,MCOB-DO:111:6:Sunday:1:25SEP:67023:1234567,701:116,1,1,N
701,MCOB-DO:111:6:Sunday:1:25SEP:1234567,13515947__MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,"Shoreline North/185th Station",0,MCOB-DO:111:6:Sunday:1:25SEP:67026:1234567,701:117,1,1,S
